label_key,label_ar,category,mode,source_rows,examples,word_model_eligible_examples,training_count,validation_count,test_count,supported_status,exclusion_reason,quality_excluded_examples
اعزب,أَعْزَبُ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اعطي,أَعْطَى,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اعلم,أَعْلَمَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اعمي,أَعْمَى,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اغلق,أَغْلَقَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اغمض,أَغْمَضَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
افترق,اِفْتَرَقَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
افرغ,أَفْرَغَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
افريقيا,إِفْرِيقْيَا,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
افغانستان,أَفْغَانِسْتَان,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اقتطاع,اِقْتِطَاعٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اقسم,أَقْسَمَ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اقل,أَقَلُّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اكادير,أَكَادِير,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اكتشف,اِكْتَشَفَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اكتوبر,أُكْتُوبَر,Days_Months_Seasons,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اكثر,أَكْثَرُ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اكل,أَكَلَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اكورديون,أُكُورْدِيُون,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ال,ال,Letters,ALPHABET_STATIC,1,1,0,0,0,0,INSUFFICIENT_SAMPLES,separate_ALPHABET_STATIC_task_not_in_word_model,0
الاثنين,الإِثْنَيْن,Days_Months_Seasons,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الاحد,الأَحَد,Days_Months_Seasons,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الاخرة,الآخِرَةُ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الاذان,الأَذَانُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الاربعاء,الأَرْبِعَاءُ,Days_Months_Seasons,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الاردن,الأُرْدُنُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الامارات_العربية_المتحدة,الإِمَارَاتُ العَرَبِيَّةُ المُتَّحِدَةُ,Diverse,WORD_ISOLATED,4,4,4,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الامن_الوطني,الأَمْنُ الوَطَنِيُّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الان,الآنَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الانجليزية,الإِنْجَلِيزِيَّةُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الانجيل,الإِنْجِيلُ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
البحرين,البَحْرَيْن,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
البطاقة_الوطنية,البِطَاقَةُ الوَطَنِيَّةُ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_التحكم,آلَةُ التَّحَكُّمِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_التصبين,آلَةُ التَّصْبينِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_الحلاقة,آلَةُ الحِلاَقَةِ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_تصوير,آلَةُ تَصْويرٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_حاسبة,آلَةٌ حَاسِبَةٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_حلاقة_كهربايية,آلَةُ حِلَاقَةٍ كَهْرَبَائِيَّةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_خياطة,آلَةُ خِيَاطَةٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_قياس_الوزن,آلَةُ قِيَاسِ الوَزْنِ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الة_كاتبة,آلَةٌ كَاتِبَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
التحق,اِلْتَحَقَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الثلاثاء,الثُّلاَثَاء,Days_Months_Seasons,WORD_ISOLATED,4,4,4,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الجديدة,الجَدِيدَة,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الجزاير,الجَزَائِر,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الجمع,الجَمْعُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الجمعة,الجُمُعَةُ,Days_Months_Seasons,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الحاجب,الحَاجِبُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الحديث_النبوي,الحَدِيثُ النَّبَوِيُّ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الحسيمة,الحُسَيْمَة,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الحمد_لله,الحَمْدُ لِلَّهِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الخريف,الـخَرِيف,Days_Months_Seasons,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الخطاب_الملكي,الخِطَابُ المَلَكِيُّ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الخميس,الخَمِيسُ,Days_Months_Seasons,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الخميسات,الخُمِيسَات,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الدار_البيضاء,الدَّارُ البَيْضَاء,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الرباط,الرِّبَاط,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الربيع,الرَّبِيع,Days_Months_Seasons,WORD_ISOLATED,4,4,4,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
السبت,السَّبْتُ,Days_Months_Seasons,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
السعودية,السَّعُودِيَّة,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
السلام_عليكم,السَّلَامُ عَلَيْكُمْ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الشتاء,الشِّتَاء,Days_Months_Seasons,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الصحابة,الصَّحَابَةُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الصرف_في_اللغة,الصَّرْفُ ( فِي اللُّغَةِ ),Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الصيف,الصَّيْف,Days_Months_Seasons,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الصين,الصِّين,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
العاب_القوي,أَلْعَابُ الْقُوَى,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
العراق,العِرَاقُ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
العرايش,العَرَائِش,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
العربية,العَرَبِيَّةُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الف_درهم,أَلْفُ دِرْهَمٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الفرنسية,الفَرَنْسِيَّةُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
القبلة,القِبْلَةُ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
القدس,القُدْسُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
القناة_الاولي,القَنَاةُ الأُولَى,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
القناة_الثانية,القَنَاةُ الثَّانِيَّةُ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
القناة_الرياضية,القَنَاةُ الرِّيَاضِيَّة,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
القنيطرة,القُنَيْطِرَةُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الكرة_الارضية,الكُرَةُ الأَرْضِيَّةُ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الله,اللهُ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الليلة,اللَّيْلَة,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الم,أَلَمٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
المحمدية,المُحَمَّدِيَّة,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
المسجد_الحرام,المَسْجِدُ الحَرَامُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
المسجد_النبوي,المَسْجِدُ النَّبَوِيُّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
المسيرة_الخضراء,المَسِيرَةُ الخَضْرَاءُ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
المغرب,المَغْرِبُ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الناظور,النَّاظُور,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
النمسا,النَّمْسَا,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الوزارة_المكلفة_بادماج_المعاقين,الوِزَارَةُ المُكَلَّفَةُ بِإِدْمَاجِ المُعَاقِينَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الولايات_المتحدة_الامريكية,الوِلاَيَاتُ المُتَّحِدَةُ الأَمْرِيكِيَّةُ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
الي,إِلَى,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اليابان,اليَابَان,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اليوم,اليَوْم,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ام,أُمٌّ,Diverse,WORD_ISOLATED,4,4,4,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
امام,أَمَامَ,Diverse,WORD_ISOLATED,4,4,4,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
امتحان,اِمْتِحَانٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
امر,أَمَرَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
امراة,إِمْرَأَةٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
امس,أَمْسٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
امسك,أَمْسَكَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
امعاء,أَمْعَاءٌ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
امل,أَمَلٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
املاء,إِمْلاَءٌ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ان,أَنَّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انا,أَنَا,Pronouns,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اناء,إِنَاءٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انانس,أَنَانَس,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انت,أَنْتَ,Pronouns,WORD_ISOLATED,3,0,0,0,0,0,EXCLUDED_FOR_QUALITY,ambiguous_label_key_multiple_arabic_displays,3
انتخب,اِنْتَخَبَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انتصر,اِنْتَصَرَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انتظر,اِنْتَظَرَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انتعش,اِنْتَعَشَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انتقل,اِنْتَقَلَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انتم,أَنْتُمْ,Pronouns,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انتما,أَنْتُمَا,Pronouns,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انتهي,اِنْتَهَى,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انجلترا,إِنْجْلَتِرّا,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انخرط,اِنْخَرَطَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انخفاض,اِنْخِفَاضٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اندمج,اِنْدَمَجَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انسحب,اِنْسَحَبَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انف,أَنْفٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انفجر,اِنْفَجَرَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انقذ,أَنْقَذَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انقطاع_الكهرباء,اِنْقِطَاعُ الكَهْرَبَاءِ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
انيق,أَنِيقٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
او,أَوْ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اوزة,إِوَزَّةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اوقف,أَوْقَفَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اول_مرة,أَوَّل مَرَّة,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اولا,أَوَّلاً,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اولمبياد,أُولَمْبِيَاد,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ايصال,إِيصَالٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ايضا,أَيْضًا,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ايطاليا,إِيطَالْيَا,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ايل,أُيَّلٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ايمان,إِيمَانٌ,Diverse,WORD_ISOLATED,4,4,4,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
اين,أَيْنَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ب,ب,Letters,ALPHABET_STATIC,2,2,0,0,0,0,INSUFFICIENT_SAMPLES,separate_ALPHABET_STATIC_task_not_in_word_model,0
باب,بَابٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بادية,بَادِيَةٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
باذنجان,بَاذِنْجَانٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بارد,بَارِدٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بازلاء,بَازِلاَّء,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
باع,بَاعَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
باقة_ورد,بَاقَةُ وَرْدٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
باكالوريا,بَاكَالُورْيَا,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
باكرا,بَاكِراً,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بالون,بَالُون,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بايع_الصحف,بَائِعُ الصُّحُفِ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ببغاء,بَبَّغَاءٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بترول,بِتْرُولٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بحر,بَحْرٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بخار_الماء,بُخَارُ الْمَاءِ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بدا,بَدَأَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بدين,بَدِينٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بذلة,بِذْلَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
بر,بَرٌّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
براد_الشاي,بَرَّادُ الشَّاي,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
برايل,بْرَايِل,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
برتقال,بُرْتُقَالٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
برد,بَرَدٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
برغي,بُرْغِيٌّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
برق,بَرْقٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
